RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
8351910,P202890311,10/15/2020 01:16:00 AM,High,CD,SHOOTING,0 S GREENE ST,21201,University Of Maryland,Central,121,11,D8,Downtown/Seton Hill,Census Tract 402,,"0 S GREENE ST
BALTIMORE, MD"
8335263,P202844333,10/10/2020 11:23:00 PM,High,NE,SHOOTING,5900 BOWLEYS LN,21206,Pulaski Industrial Area,Northeastern,441,2,D6,Claremont/Armistead,Census Tract 2604.02,,"5900 BOWLEYS LN
BALTIMORE, MD
(39.316268, -76.548192)"
8352626,P202890997,10/15/2020 04:53:00 AM,High,NE,SHOOTING,2200 PINEWOOD AV,21214,Hamilton Hills,Northeastern,423,3,D3,Harford/Echodale,Census Tract 2707.02,,"2200 PINEWOOD AV
BALTIMORE, MD
(39.366322, -76.56916)"
8352832,P202891156,10/15/2020 06:36:00 AM,High,ED,SHOOTING,1800 ORLEANS ST,21287,Dunbar-Broadway,Eastern,321,13,D5,Oldtown/Middle East,Census Tract 604,,"1800 ORLEANS ST
BALTIMORE, MD
(39.295292, -76.591603)"
8356417,P202894886,10/15/2020 09:53:00 PM,High,SW,SHOOTING,2900 WESTWOOD AV,21216,Northwest Community Action,Southwestern,813,7,D9,Greater Rosemont,Census Tract 1506,,"2900 WESTWOOD AV
BALTIMORE, MD
(39.308129, -76.666241)"
8345860,P202872875,10/13/2020 03:35:00 PM,High,CD,SHOOTING,UNIVERSITY HOSPITAL,21201,University Of Maryland,Central,121,11,D8,Downtown/Seton Hill,Census Tract 402,,"UNIVERSITY HOSPITAL BALTIMORE, MD
(38.971497, -76.94031)"
8356343,P202894906,10/15/2020 09:57:00 PM,High,SW,SHOOTING,POPLAR GROVE ST/PRESBURY ST,21216,Northwest Community Action,Southwestern,813,7,D9,Greater Rosemont,Census Tract 1506,,"POPLAR GROVE ST
BALTIMORE, MD"
8328415,P202840563,10/10/2020 02:18:00 AM,High,NE,SHOOTING,4800 ERDMAN AV,21205,Orangeville,Eastern,333,13,D6,Claremont/Armistead,Census Tract 2604.01,,"4800 ERDMAN AV
BALTIMORE, MD
(39.307277, -76.559775)"
8341485,P202862421,10/12/2020 03:16:00 PM,High,ED,SHOOTING,900 N BROADWAY,21205,Gay Street,Eastern,313,12,D5,Oldtown/Middle East,Census Tract 704,,"900 N BROADWAY
BALTIMORE, MD
(39.300748, -76.594537)"
8350996,P202883760,10/14/2020 07:52:00 PM,High,SD,SHOOTING,CHURCH ST/PENNINGTON AV,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"CHURCH ST
BALTIMORE, MD"
8343010,P202864073,10/12/2020 11:04:00 PM,High,SE,SHOOTING,6400 BLK O DONNELL ST,21224,O'Donnell Heights,Southeastern,243,1,D6,Southeastern,Census Tract 2606.04,,"6400 BLK O DONNELL ST
BALTIMORE, MD
(39.281621, -76.538196)"
8338956,P202853829,10/11/2020 10:12:00 PM,High,ND,SHOOTING,4600 LANIER AV,21215,Cylburn,Northern,532,6,D2,Southern Park Heights,Census Tract 2716,,"4600 LANIER AV
BALTIMORE, MD
(39.344251, -76.661912)"
8328375,P202840570,10/10/2020 02:21:00 AM,High,NE,SHOOTING,2300 PERRING MANOR RD,21234,Hamilton Hills,Northeastern,423,3,D3,Harford/Echodale,Census Tract 2707.01,,"2300 PERRING MANOR RD
BALTIMORE, MD
(39.370383, -76.567106)"
8324180,P202821681,10/08/2020 10:16:00 AM,High,SE,SHOOTING,N CENTRAL AV/E FAYETTE ST,21202,Dunbar-Broadway,Southeastern,211,12,D7,Harbor East/Little Italy,Census Tract 2805,,"N E CENTRAL AV
BALTIMORE, MD"
8335247,P202844347,10/10/2020 11:25:00 PM,High,NE,SHOOTING,CLAYBURY AV/MORAVIA RD,21206,Frankford,Northeastern,443,2,D6,Cedonia/Frankford,Census Tract 2602.03,,"CLAYBURY AV
BALTIMORE, MD"
8337101,P202851829,10/11/2020 11:57:00 AM,High,WD,SHOOTING,PENNSYLVANIA AV/CUMBERLAND ST,21217,Sandtown-Winchester,Central,131,7,D9,Upton/Druid Heights,Census Tract 1501,Western,"PENNSYLVANIA AV
BALTIMORE, MD"
8335248,P202844335,10/10/2020 11:22:00 PM,High,NE,SHOOTING,6000 MORAVIA RD,21206,Pulaski Industrial Area,Northeastern,441,2,D6,Claremont/Armistead,Census Tract 2604.02,,"6000 MORAVIA RD
BALTIMORE, MD
(39.315616, -76.544426)"
8328312,P202833529,10/09/2020 06:17:00 PM,High,ND,SHOOTING,3100 REISTERSTOWN RD,21215,Liberty Square,Northwestern,611,7,D1,Greater Mondawmin,Census Tract 1505,,"3100 REISTERSTOWN RD
BALTIMORE, MD
(39.322722, -76.655758)"
8323572,P202820994,10/08/2020 05:39:00 AM,High,NE,SHOOTING,5300 LEITH RD,21239,New Northwood,Northeastern,413,4,D4,Northwood,Census Tract 2709.01,,"5300 LEITH RD
BALTIMORE, MD
(39.354429, -76.591009)"
8317670,P202804092,10/06/2020 08:12:00 PM,High,NE,SHOOTING,3400 KENYON AV,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"3400 KENYON AV
BALTIMORE, MD
(39.322073, -76.564777)"
8316545,P202803082,10/06/2020 04:08:00 PM,High,SW,SHOOTING,3600 EDMONDSON AV,21229,Edgewood,Southwestern,844,8,D10,Edmondson Village,Census Tract 1608.02,,"3600 EDMONDSON AV
BALTIMORE, MD
(39.293992, -76.677551)"
8323094,P202820524,10/08/2020 02:02:00 AM,High,SE,SHOOTING,BAYVIEW HOSPITAL,21224,Hopkins Bayview,Southeastern,241,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"BAYVIEW HOSPITAL BALTIMORE, MD"
8311985,P202792620,10/05/2020 02:35:00 PM,High,ND,SHOOTING,NORTHERN DISTRICT,21209,Coldspring,Northern,533,6,D2,Mount Washington/Coldspring,Census Tract 1308.05,,"NORTHERN DISTRICT BALTIMORE, MD
(39.664299, -77.683098)"
8311641,P202792236,10/05/2020 12:40:00 PM,High,SD,SHOOTING,2400 MAISEL CT,21230,Westport,Southern,921,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,,"2400 MAISEL CT
BALTIMORE, MD
(39.263074, -76.642079)"
8322713,P202814551,10/07/2020 11:45:00 PM,High,ED,SHOOTING,900 E EAGER ST,21202,Oldtown,Eastern,312,12,D5,Oldtown/Middle East,Census Tract 1002,,"900 E EAGER ST
BALTIMORE, MD
(39.301436, -76.604673)"
8304757,P202773380,10/03/2020 06:28:00 PM,High,CW,SHOOTING,BAYVIEW HOSPITAL,21224,Hopkins Bayview,Southeastern,241,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"BAYVIEW HOSPITAL BALTIMORE, MD"
8317608,P202804149,10/06/2020 08:19:00 PM,High,ED,SHOOTING,600 N WOLFE ST,21287,Dunbar-Broadway,Eastern,321,13,D5,Oldtown/Middle East,Census Tract 604,,"600 N WOLFE ST
BALTIMORE, MD
(39.296948, -76.590783)"
8321913,P202814002,10/07/2020 08:53:00 PM,High,SW,SHOOTING,W BALTIMORE ST/N CATHERINE ST,21223,Shipley Hill,Southwestern,842,9,D8,Southwest Baltimore,Census Tract 2004,,"W N BALTIMORE ST
BALTIMORE, MD"
8322545,P202814561,10/07/2020 11:44:00 PM,High,ED,SHOOTING,E EAGER ST/VALLEY ST,21202,Johnston Square,Eastern,311,12,D5,Oldtown/Middle East,Census Tract 1002,,"E EAGER ST
BALTIMORE, MD"
8301838,P202770376,10/03/2020 01:17:00 AM,High,ED,SHOOTING,2400 E PRESTON ST,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 803.01,,"2400 E PRESTON ST
BALTIMORE, MD
(39.305756, -76.583973)"
8312965,P202793778,10/05/2020 07:29:00 PM,High,SD,SHOOTING,LIGHT RAIL - WESTPORT,21230,Westport,Southern,921,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,,"LIGHT RAIL - WESTPORT BALTIMORE, MD"
8306242,P202780461,10/04/2020 01:57:00 AM,High,SE,SHOOTING,600 RAPPOLLA ST,21224,Greektown,Southeastern,242,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"600 RAPPOLLA ST
BALTIMORE, MD
(39.286067, -76.552914)"
8309199,P202783735,10/04/2020 09:59:00 PM,High,SD,SHOOTING,2500 BLK MARBOURNE AV,21230,Lakeland,Southern,923,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"2500 BLK MARBOURNE AV
BALTIMORE, MD
(39.253913, -76.649276)"
8305035,P202773720,10/03/2020 07:53:00 PM,High,SE,SHOOTING,400 N EAST AV,21224,Ellwood Park/Monument,Southeastern,224,13,D6,Patterson Park North & East,Census Tract 2610,,"400 N EAST AV
BALTIMORE, MD
(39.296293, -76.572076)"
8309059,P202783602,10/04/2020 09:07:00 PM,High,SW,SHOOTING,1300 POPLAR GROVE ST,21216,Winchester,Southwestern,814,9,D9,Greater Rosemont,Census Tract 1607,,"1300 POPLAR GROVE ST
BALTIMORE, MD
(39.302261, -76.665359)"
8302996,P202771491,10/03/2020 09:04:00 AM,High,SE,SHOOTING,S CONKLING ST/LEVERTON AV,21224,Baltimore Highlands,Southeastern,223,2,D6,Highlandtown,Census Tract 2608,,"S CONKLING ST
BALTIMORE, MD"
8306103,P202780450,10/04/2020 01:56:00 AM,High,SE,SHOOTING,600 RAPPOLLA ST,21224,Greektown,Southeastern,242,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"600 RAPPOLLA ST
BALTIMORE, MD
(39.286067, -76.552914)"
8301849,P202770384,10/03/2020 01:16:00 AM,High,ED,SHOOTING,E PRESTON ST/N MILTON AV,21213,Berea,Eastern,332,13,D5,Clifton-Berea,Census Tract 803.01,Eastern2,"E N PRESTON ST
BALTIMORE, MD"
8313474,P202794237,10/05/2020 10:04:00 PM,High,ED,SHOOTING,E NORTH AV/BARCLAY ST,21202,Greenmount West,Eastern,311,12,D5,Midtown,Census Tract 1205,,"E NORTH AV
BALTIMORE, MD"
8306165,P202780463,10/04/2020 01:55:00 AM,High,SE,SHOOTING,500 RAPPOLLA ST,21224,Greektown,Southeastern,242,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"500 RAPPOLLA ST
BALTIMORE, MD
(39.286775, -76.55296)"
8300485,P202763430,10/02/2020 06:27:00 PM,High,ED,SHOOTING,1200 E CHASE ST,21202,Johnston Square,Eastern,311,12,D5,Greenmount East,Census Tract 1001,,"1200 E CHASE ST
BALTIMORE, MD
(39.302965, -76.601206)"
8300322,P202763237,10/02/2020 05:52:00 PM,High,NW,SHOOTING,GWYNN OAK AV/POST RD,21207,Howard Park,Northwestern,622,5,D1,Howard Park/West Arlington,Census Tract 2801.02,,"GWYNN OAK AV
BALTIMORE, MD"
8299541,P202762376,10/02/2020 01:58:00 PM,High,WD,SHOOTING,1600 N MONROE ST,21217,Sandtown-Winchester,Western,742,7,D8,Sandtown-Winchester/Harlem Park,Census Tract 1502,Western,"1600 N MONROE ST
BALTIMORE, MD
(39.30672, -76.647981)"
8297511,P202760293,10/02/2020 01:16:00 AM,High,SD,SHOOTING,300 S BRUCE ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,"300 S BRUCE ST
BALTIMORE, MD
(39.28431, -76.644254)"
8295391,P202752665,10/01/2020 02:00:00 PM,High,NE,SHOOTING,3300 BELAIR RD,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"3300 BELAIR RD
BALTIMORE, MD
(39.321652, -76.573558)"
8296986,P202754295,10/01/2020 10:10:00 PM,High,NE,SHOOTING,3300 BELAIR RD,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 801.01,Northeastern,"3300 BELAIR RD
BALTIMORE, MD
(39.321652, -76.573558)"
8295899,P202753130,10/01/2020 04:15:00 PM,High,NW,SHOOTING,5100 BLK PARK HEIGHTS AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"5100 BLK PARK HEIGHTS AV
BALTIMORE, MD
(39.34847, -76.674875)"
8296341,P202753537,10/01/2020 06:04:00 PM,High,SW,SHOOTING,800 N FRANKLINTOWN RD,21216,Franklintown Road,Southwestern,814,9,D8,Greater Rosemont,Census Tract 1606,,"800 N FRANKLINTOWN RD
BALTIMORE, MD
(39.296074, -76.665504)"
8295443,P202752668,10/01/2020 02:00:00 PM,High,NE,SHOOTING,3300 ERDMAN AV,21213,Belair-Edison,Northeastern,434,13,D5,Belair-Edison,Census Tract 801.02,Northeastern,"3300 ERDMAN AV
BALTIMORE, MD
(39.32016, -76.571443)"
8295439,P202752660,10/01/2020 01:59:00 PM,High,NE,SHOOTING,3300 BELAIR RD,21213,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"3300 BELAIR RD
BALTIMORE, MD
(39.321652, -76.573558)"
8399894,P202992137,10/25/2020 11:50:00 AM,High,ED,SHOOTING,2400 GREENMOUNT AV,21218,Barclay,Eastern,341,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"2400 GREENMOUNT AV
BALTIMORE, MD
(39.316364, -76.60947)"
8399921,P202992190,10/25/2020 11:59:00 AM,High,ND,SHOOTING,E 0TH ST/ST PAUL ST,21218,Charles Village,Northern,512,14,D2,Greater Charles Village/Barclay,Census Tract 1202.02,,"E 0TH ST
BALTIMORE, MD"
8400286,P202992619,10/25/2020 03:13:00 PM,High,NW,SHOOTING,PARK HEIGHTS AV/W ROGERS AV,21215,Pimlico Good Neighbors,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.01,,"W PARK HEIGHTS AV
BALTIMORE, MD"
8397486,P202984274,10/24/2020 09:26:00 PM,High,WD,SHOOTING,2200 W BALTIMORE ST,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2002,Tri-District,"2200 W BALTIMORE ST
BALTIMORE, MD
(39.287902, -76.651477)"
8399078,P202991273,10/25/2020 05:30:00 AM,High,NE,SHOOTING,6000 BENTON HEIGHTS AV,21206,Glenham-Belhar,Northeastern,425,2,D4,Hamilton,Census Tract 2704.01,,"6000 BENTON HEIGHTS AV
BALTIMORE, MD
(39.348299, -76.542436)"
8411308,P203020669,10/28/2020 02:34:00 AM,High,SD,SHOOTING,3600 5TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"3600 5TH ST
BALTIMORE, MD
(39.236437, -76.604025)"
8400343,P202992617,10/25/2020 03:12:00 PM,High,NW,SHOOTING,PARK HEIGHTS AV/W ROGERS AV,21215,Pimlico Good Neighbors,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.01,,"W PARK HEIGHTS AV
BALTIMORE, MD"
8409835,P203013863,10/27/2020 06:37:00 PM,High,WD,SHOOTING,2200 BLK W BALTIMORE ST,21223,Boyd-Booth,Western,714,9,D8,Southwest Baltimore,Census Tract 2004,Tri-District,"2200 BLK W BALTIMORE ST
BALTIMORE, MD
(39.287902, -76.651477)"
8400325,P202992608,10/25/2020 03:12:00 PM,High,NW,SHOOTING,3600 W ROGERS AV,21215,Arlington,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.01,,"3600 W ROGERS AV
BALTIMORE, MD
(39.351431, -76.683813)"
8400337,P202992635,10/25/2020 03:15:00 PM,High,NW,SHOOTING,W ROGERS AV/PARK HEIGHTS AV,21215,Pimlico Good Neighbors,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.01,,"W ROGERS AV
BALTIMORE, MD"
8397372,P202984391,10/24/2020 09:55:00 PM,High,ND,SHOOTING,200 PEDS,21215,Levindale,Northern,532,6,D2,Pimlico/Arlington/Hilltop,Census Tract 2717,,"200 PEDS
BALTIMORE, MD"
8411340,P203020652,10/28/2020 02:31:00 AM,High,SD,SHOOTING,0TH ST/CAMBRIA ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8410583,P203014700,10/27/2020 11:12:00 PM,High,ED,SHOOTING,HARFORD AV/E FEDERAL ST,21202,Oliver,Eastern,343,12,D5,Greenmount East,Census Tract 909,Eastern1,"E HARFORD AV
BALTIMORE, MD"
8397336,P202984290,10/24/2020 09:30:00 PM,High,WD,SHOOTING,2000 W BALTIMORE ST,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"2000 W BALTIMORE ST
BALTIMORE, MD
(39.288027, -76.648633)"
8411370,P203020658,10/28/2020 02:30:00 AM,High,SD,SHOOTING,0TH ST/PONTIAC AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8405808,P203004266,10/26/2020 09:52:00 PM,High,ED,SHOOTING,600 N WOLFE ST,21287,Dunbar-Broadway,Eastern,321,13,D5,Oldtown/Middle East,Census Tract 604,,"600 N WOLFE ST
BALTIMORE, MD
(39.296948, -76.590783)"
8401305,P202993611,10/25/2020 07:37:00 PM,High,SD,SHOOTING,HOLLINS ST/S CAREY ST,21223,Hollins Market,Southern,931,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1803,Tri-District,"S HOLLINS ST
BALTIMORE, MD"
8397485,P202984357,10/24/2020 09:48:00 PM,High,NW,SHOOTING,2900 OAKLEY AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"2900 OAKLEY AV
BALTIMORE, MD
(39.348678, -76.669042)"
8411323,P203020675,10/28/2020 02:35:00 AM,High,SD,SHOOTING,3000 S HANOVER ST,21225,Middle Branch/Reedbird Parks,Southern,922,10,D7,Cherry Hill,Census Tract 2502.03,,"3000 S HANOVER ST
BALTIMORE, MD
(39.250727, -76.614528)"
8398832,P202991150,10/25/2020 04:38:00 AM,High,CD,SHOOTING,200,21201,University Of Maryland,Central,121,11,D8,Downtown/Seton Hill,Census Tract 402,,
8397413,P202984353,10/24/2020 09:47:00 PM,High,NW,SHOOTING,2900 OAKLEY AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"2900 OAKLEY AV
BALTIMORE, MD
(39.348678, -76.669042)"
8401253,P202993548,10/25/2020 07:18:00 PM,High,SE,SHOOTING,DUNDALK AV/HOLABIRD AV,21222,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"DUNDALK AV
BALTIMORE, MD"
8403607,P203001891,10/26/2020 11:13:00 AM,High,SW,SHOOTING,ARUNAH AV/N ROSEDALE ST,21216,Franklintown Road,Southwestern,814,9,D8,Greater Rosemont,Census Tract 1606,,"N ARUNAH AV
BALTIMORE, MD"
8362227,P202910637,10/17/2020 02:00:00 AM,High,SD,SHOOTING,1900 RAMSAY ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"1900 RAMSAY ST
BALTIMORE, MD
(39.283068, -76.647157)"
8362078,P202910613,10/17/2020 01:52:00 AM,High,SD,SHOOTING,1900 RAMSAY ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"1900 RAMSAY ST
BALTIMORE, MD
(39.283068, -76.647157)"
8297587,P202760304,10/02/2020 01:17:00 AM,High,WD,SHOOTING,2000 W BALTIMORE ST,21223,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2001,,"2000 W BALTIMORE ST
BALTIMORE, MD
(39.288027, -76.648633)"
8295127,P202752285,10/01/2020 12:02:00 PM,High,WD,SHOOTING,200 N FREMONT AV,21201,Poppleton,Central,122,11,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1801,,"200 N FREMONT AV
BALTIMORE, MD
(39.291096, -76.630079)"
8295209,P202752259,10/01/2020 11:58:00 AM,High,WD,SHOOTING,W SARATOGA ST/N SCHROEDER ST,21223,Poppleton,Western,712,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1801,,"W N SARATOGA ST
BALTIMORE, MD"
8295116,P202752276,10/01/2020 12:01:00 PM,High,WD,SHOOTING,W LEXINGTON ST/N AMITY ST,21223,Poppleton,Western,712,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1801,,"W N LEXINGTON ST
BALTIMORE, MD"
8295165,P202752277,10/01/2020 12:04:00 PM,High,WD,SHOOTING,UNIVERSITY HOSPITAL,21201,University Of Maryland,Central,121,11,D8,Downtown/Seton Hill,Census Tract 402,,"UNIVERSITY HOSPITAL BALTIMORE, MD
(38.971497, -76.94031)"
8291782,P202742946,09/30/2020 05:22:00 PM,High,CD,SHOOTING,200,21201,Mount Vernon,Central,142,11,D8,Downtown/Seton Hill,Census Tract 1701,,
8292481,P202743880,09/30/2020 09:12:00 PM,High,SD,SHOOTING,1700 BLK RAMSAY ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,"1700 BLK RAMSAY ST
BALTIMORE, MD
(39.283222, -76.643917)"
8289588,P202740620,09/30/2020 04:29:00 AM,High,SD,SHOOTING,1200 BLK WARD ST,21230,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2102,,"1200 BLK WARD ST
BALTIMORE, MD
(39.281048, -76.633763)"
8289566,P202740635,09/30/2020 04:39:00 AM,High,WD,SHOOTING,2000 W BALTIMORE ST,21223,Boyd-Booth,Southwestern,842,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"2000 W BALTIMORE ST
BALTIMORE, MD
(39.288027, -76.648633)"
8293027,P202750322,10/01/2020 01:00:00 AM,High,SE,SHOOTING,900-BLK GUSRYAN ST,21224,Pulaski Industrial Area,Southeastern,242,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"900 BLK GUSRYAN ST
BALTIMORE, MD
(39.282576, -76.540565)"
8287858,P202733188,09/29/2020 06:13:00 PM,High,NW,SHOOTING,3000 BLK SPAULDING AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"3000 BLK SPAULDING AV
BALTIMORE, MD
(39.349767, -76.672205)"
8287808,P202733193,09/29/2020 06:13:00 PM,High,NW,SHOOTING,SPAULDING AV/PALL MALL RD,21215,Levindale,Northern,532,6,D2,Pimlico/Arlington/Hilltop,Census Tract 2717,,"SPAULDING AV
BALTIMORE, MD"
8287953,P202733203,09/29/2020 06:14:00 PM,High,NW,SHOOTING,SPAULDING AV/PALMER AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"SPAULDING AV
BALTIMORE, MD"
8287609,P202732938,09/29/2020 05:24:00 PM,High,ND,SHOOTING,REISTERSTOWN RD/W GARRISON AV,21215,Lucille Park,Northwestern,613,6,D1,Glen-Fallstaff,Census Tract 2801.01,Northwestern,"W REISTERSTOWN RD
BALTIMORE, MD"
8285601,P202730652,09/29/2020 04:54:00 AM,High,NE,SHOOTING,6500 FRANKFORD AV,21206,Pulaski Industrial Area,Northeastern,441,2,D6,Claremont/Armistead,Census Tract 2604.02,,"6500 FRANKFORD AV
BALTIMORE, MD
(39.315067, -76.540042)"
8281613,P202720450,09/28/2020 02:09:00 AM,High,CD,SHOOTING,600 LAURENS ST,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1403,,"600 LAURENS ST
BALTIMORE, MD
(39.3043, -76.635596)"
8274864,P202700973,09/26/2020 07:30:00 AM,High,ND,SHOOTING,3100 SWANN DR,21217,Druid Hill Park,Northern,531,7,D2,Penn North/Reservoir Hill,Census Tract 1304,,"3100 SWANN DR
BALTIMORE, MD
(39.316996, -76.646353)"
8271963,P202692470,09/25/2020 03:14:00 PM,High,SW,SHOOTING,2100 GARRISON BL,21216,Mount Holly,Southwestern,812,7,D9,Forest Park/Walbrook,Census Tract 1508,,"2100 GARRISON
BL BALTIMORE, MD
(39.311513, -76.675165)"
8280038,P202712309,09/27/2020 04:40:00 PM,High,CD,SHOOTING,200 PEDS,21201,University Of Maryland,Central,121,11,D8,Downtown/Seton Hill,Census Tract 402,,"200 PEDS
BALTIMORE, MD"
8283493,P202722556,09/28/2020 03:59:00 PM,High,NW,SHOOTING,5800 BLK SIMMONDS AV,21215,Glen,Northwestern,632,5,D1,Glen-Fallstaff,Census Tract 2719,,"5800 BLK SIMMONDS AV
BALTIMORE, MD"
8284697,P202723895,09/28/2020 10:37:00 PM,High,CD,SHOOTING,300 MCMECHEN ST,21217,Bolton Hill,Central,132,11,D8,Midtown,Census Tract 1401,,"300 MCMECHEN ST
BALTIMORE, MD
(39.30624, -76.629191)"
8271401,P202691665,09/25/2020 10:54:00 AM,High,WD,SHOOTING,RUXTON AV/BAKER ST,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"RUXTON AV
BALTIMORE, MD"
8271386,P202691671,09/25/2020 10:52:00 AM,High,WD,SHOOTING,RUXTON AV/PRESBURY ST,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"RUXTON AV
BALTIMORE, MD"
8270732,P202690987,09/25/2020 06:13:00 AM,High,ED,SHOOTING,2400 BRENTWOOD AV,21218,Barclay,Eastern,341,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"2400 BRENTWOOD AV
BALTIMORE, MD
(39.316325, -76.610403)"
8277623,P202704167,09/26/2020 11:38:00 PM,High,NW,SHOOTING,5000 BLK QUEENSBERRY AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"5000 BLK QUEENSBERRY AV
BALTIMORE, MD
(39.348909, -76.671041)"
8271403,P202691649,09/25/2020 10:51:00 AM,High,WD,SHOOTING,1700 RUXTON AV,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"1700 RUXTON AV
BALTIMORE, MD
(39.307742, -76.65498)"
8283248,P202722214,09/28/2020 02:10:00 PM,High,NW,SHOOTING,PARK HEIGHTS AV/W BELVEDERE AV,21215,Pimlico Good Neighbors,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"W PARK HEIGHTS AV
BALTIMORE, MD"
8271402,P202691667,09/25/2020 10:52:00 AM,High,WD,SHOOTING,RUXTON AV/PRESBURY ST,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"RUXTON AV
BALTIMORE, MD"
8284767,P202723890,09/28/2020 10:36:00 PM,High,CD,SHOOTING,1500 MADISON AV,21217,Madison Park,Central,132,11,D8,Upton/Druid Heights,Census Tract 1402,,"1500 MADISON AV
BALTIMORE, MD
(39.304842, -76.629112)"
8271385,P202691693,09/25/2020 11:01:00 AM,High,WD,SHOOTING,RUXTON AV/PRESBURY ST,21216,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1503,Western,"RUXTON AV
BALTIMORE, MD"
