RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
8211237,P202542908,09/10/2020 05:03:00 PM,Low,SD,PROSTITUTION,WASHBURN AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"WASHBURN AV
BALTIMORE, MD"
8215876,P202553694,09/11/2020 08:13:00 PM,Low,SD,PROSTITUTION,WASHBURN AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"WASHBURN AV
BALTIMORE, MD"
8217138,P202560783,09/12/2020 05:30:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8213439,P202551209,09/11/2020 08:52:00 AM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8213284,P202550908,09/11/2020 07:06:00 AM,Low,SW,PROSTITUTION,2800 BLK WASHINGTON BL,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,,"2800 BLK
WASHINGTON BL BALTIMORE, MD"
8215450,P202553361,09/11/2020 06:30:00 PM,Low,SD,PROSTITUTION,400 BLK E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 BLK E JEFFREY ST
BALTIMORE, MD
(39.234159, -76.60697)"
8213416,P202551202,09/11/2020 08:49:00 AM,Low,SD,PROSTITUTION,WASHBURN AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"WASHBURN AV
BALTIMORE, MD"
8211271,P202542913,09/10/2020 05:03:00 PM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8217102,P202560731,09/12/2020 04:56:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8214424,P202552253,09/11/2020 01:27:00 PM,Low,SD,PROSTITUTION,300 BLK E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"300 BLK E JEFFREY ST
BALTIMORE, MD
(39.234658, -76.608603)"
8217128,P202560761,09/12/2020 05:14:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8211119,P202542802,09/10/2020 04:33:00 PM,Low,SD,PROSTITUTION,300 WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"300 WASHBURN AV
BALTIMORE, MD
(39.235678, -76.60808)"
8210948,P202542742,09/10/2020 04:12:00 PM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8209497,P202541086,09/10/2020 07:54:00 AM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8209466,P202540973,09/10/2020 06:46:00 AM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8205886,P202531762,09/09/2020 10:56:00 AM,Low,SD,PROSTITUTION,0TH ST/E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"E 0TH ST
BALTIMORE, MD"
8205166,P202530988,09/09/2020 07:24:00 AM,Low,SD,PROSTITUTION,400 BLK E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 BLK E JEFFREY ST
BALTIMORE, MD
(39.234159, -76.60697)"
8205921,P202531736,09/09/2020 10:50:00 AM,Low,SD,PROSTITUTION,WASHBURN AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"WASHBURN AV
BALTIMORE, MD"
8205405,P202531217,09/09/2020 08:33:00 AM,Low,SD,PROSTITUTION,300 BLK E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"300 BLK E JEFFREY ST
BALTIMORE, MD
(39.234658, -76.608603)"
8209426,P202540929,09/10/2020 06:09:00 AM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8206554,P202532468,09/09/2020 02:05:00 PM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
8196924,P202510533,09/07/2020 03:28:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8196942,P202510529,09/07/2020 03:25:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8196771,P202510340,09/07/2020 01:44:00 AM,Low,ND,PROSTITUTION,N CALVERT ST/E 0RD ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"N E CALVERT ST
BALTIMORE, MD"
8196905,P202510504,09/07/2020 03:00:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8195598,P202502699,09/06/2020 06:05:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
8198217,P202511897,09/07/2020 01:22:00 PM,Low,SE,PROSTITUTION,E PRATT ST/S CONKLING ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"E S PRATT ST
BALTIMORE, MD"
8189454,P202490456,09/05/2020 01:57:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8189498,P202490439,09/05/2020 01:51:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8172117,P202443656,08/31/2020 09:46:00 PM,Low,SE,PROSTITUTION,BALTIMORE TRUCK PLAZA,21224,Medford,Southeastern,233,1,D6,Southeastern,Census Tract 2606.05,,"BALTIMORE TRUCK PLAZA BALTIMORE, MD
(39.290443, -76.612333)"
8158444,P202412035,08/28/2020 11:16:00 AM,Low,SD,PROSTITUTION,300 BLK WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"300 BLK WASHBURN AV
BALTIMORE, MD
(39.235678, -76.60808)"
8158203,P202411979,08/28/2020 10:57:00 AM,Low,SD,PROSTITUTION,3800 BLK 4TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"3800 BLK 4TH ST
BALTIMORE, MD
(39.234672, -76.606712)"
8157898,P202411626,08/28/2020 09:23:00 AM,Low,SD,PROSTITUTION,300 S GILMOR ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"300 S GILMOR ST
BALTIMORE, MD
(39.284298, -76.642134)"
8156851,P202410444,08/28/2020 01:37:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8155385,P202403963,08/27/2020 07:29:00 PM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
8154114,P202402637,08/27/2020 02:50:00 PM,Low,SD,PROSTITUTION,0TH ST/E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"E 0TH ST
BALTIMORE, MD"
8153569,P202402069,08/27/2020 12:36:00 PM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8153702,P202402384,08/27/2020 01:40:00 PM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8151125,P202393481,08/26/2020 08:42:00 PM,Low,SE,PROSTITUTION,6600 BLK GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"6600 BLK GRACELAND AV
BALTIMORE, MD
(39.281216, -76.534728)"
8150279,P202392741,08/26/2020 04:52:00 PM,Low,SD,PROSTITUTION,300 BLK E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"300 BLK E JEFFREY ST
BALTIMORE, MD
(39.234658, -76.608603)"
8150236,P202392560,08/26/2020 04:04:00 PM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
8149972,P202392409,08/26/2020 03:17:00 PM,Low,SD,PROSTITUTION,400 BLK E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 BLK E JEFFREY ST
BALTIMORE, MD
(39.234159, -76.60697)"
8149984,P202392416,08/26/2020 03:17:00 PM,Low,SD,PROSTITUTION,400-500 E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 500 E JEFFREY ST
BALTIMORE, MD
(39.234159, -76.60697)"
8148698,P202390918,08/26/2020 07:19:00 AM,Low,SD,PROSTITUTION,3800 4TH AV,21226,Fairfield Area,Southern,912,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2506,,"3800 4TH AV
BALTIMORE, MD
(39.229751, -76.568969)"
8147245,P202383499,08/25/2020 08:04:00 PM,Low,NW,PROSTITUTION,4100 PENHURST AV,21215,West Arlington,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"4100 PENHURST AV
BALTIMORE, MD
(39.338667, -76.687158)"
8146345,P202382410,08/25/2020 03:38:00 PM,Low,SE,PROSTITUTION,1100 DUNDALK AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.04,,"1100 DUNDALK AV
BALTIMORE, MD
(39.281463, -76.5355)"
8145788,P202381978,08/25/2020 01:05:00 PM,Low,SE,PROSTITUTION,N CONKLING ST/ESTHER PL,21224,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"N CONKLING ST
BALTIMORE, MD"
8145791,P202381930,08/25/2020 12:52:00 PM,Low,SD,PROSTITUTION,0 WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"0 WASHBURN AV
BALTIMORE, MD"
8131315,P202342188,08/21/2020 02:14:00 PM,Low,SE,PROSTITUTION,S CONKLING ST/E PRATT ST,21224,Baltimore Highlands,Southeastern,223,1,D6,Highlandtown,Census Tract 2608,,"S E CONKLING ST
BALTIMORE, MD"
8131539,P202342455,08/21/2020 03:36:00 PM,Low,CD,PROSTITUTION,W NORTH AV/MADISON AV,21217,Reservoir Hill,Central,133,7,D2,Upton/Druid Heights,Census Tract 1303,,"W NORTH AV
BALTIMORE, MD"
8138649,P202362081,08/23/2020 03:03:00 PM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8139161,P202362670,08/23/2020 05:35:00 PM,Low,NE,PROSTITUTION,1200 E 25TH ST,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"1200 E 25TH ST
BALTIMORE, MD
(39.317124, -76.597474)"
8134038,P202350854,08/22/2020 07:20:00 AM,Low,ND,PROSTITUTION,2100 N CHARLES ST,21218,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,,"2100 N CHARLES ST
BALTIMORE, MD
(39.313233, -76.616674)"
8131146,P202342038,08/21/2020 01:26:00 PM,Low,SD,PROSTITUTION,3800 BLK 4TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"3800 BLK 4TH ST
BALTIMORE, MD
(39.234672, -76.606712)"
8135488,P202352426,08/22/2020 04:29:00 PM,Low,CD,PROSTITUTION,MADISON AV/W NORTH AV,21217,Reservoir Hill,Central,133,7,D2,Upton/Druid Heights,Census Tract 1303,,"W MADISON AV
BALTIMORE, MD"
8137100,P202360302,08/23/2020 01:17:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8127428,P202332191,08/20/2020 03:03:00 PM,Low,SE,PROSTITUTION,6700 GRACELAND AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"6700 GRACELAND AV
BALTIMORE, MD
(39.282659, -76.532245)"
8127494,P202332131,08/20/2020 02:39:00 PM,Low,SE,PROSTITUTION,GERMAN HILL RD/DUNDALK AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GERMAN HILL RD
BALTIMORE, MD"
8126482,P202331131,08/20/2020 08:43:00 AM,Low,SE,PROSTITUTION,1200 DUNDALK AV,21222,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"1200 DUNDALK AV
BALTIMORE, MD
(39.279912, -76.534666)"
8124169,P202322882,08/19/2020 04:32:00 PM,Low,SD,PROSTITUTION,3800 BLK 4TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"3800 BLK 4TH ST
BALTIMORE, MD
(39.234672, -76.606712)"
8126167,P202330711,08/20/2020 04:30:00 AM,Low,SE,PROSTITUTION,3500 E FAIRMOUNT AV,21224,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,,"3500 E FAIRMOUNT AV
BALTIMORE, MD
(39.293612, -76.568546)"
8121499,P202314167,08/18/2020 11:49:00 PM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8121833,P202320188,08/19/2020 12:30:00 AM,Low,ND,PROSTITUTION,N CALVERT ST/E 0RD ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"N E CALVERT ST
BALTIMORE, MD"
8121492,P202320077,08/19/2020 12:07:00 AM,Low,CD,PROSTITUTION,0 N CALVERT ST,21202,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,,"0 N CALVERT ST
BALTIMORE, MD"
8121753,P202320250,08/19/2020 12:44:00 AM,Low,ND,PROSTITUTION,N CALVERT ST/E 0RD ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"N E CALVERT ST
BALTIMORE, MD"
8119999,P202312666,08/18/2020 04:37:00 PM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8119167,P202311678,08/18/2020 11:42:00 AM,Low,CD,PROSTITUTION,1000 W NORTH AV,21217,Madison Park,Central,132,7,D8,Upton/Druid Heights,Census Tract 1403,,"1000 W NORTH AV
BALTIMORE, MD
(39.310433, -76.634847)"
8117443,P202303711,08/17/2020 10:58:00 PM,Low,ED,PROSTITUTION,600 BLK ST ANNS AV,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,,"600 BLK ST ANNS AV
BALTIMORE, MD
(39.318194, -76.606664)"
8118434,P202310826,08/18/2020 05:52:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8118427,P202310828,08/18/2020 05:52:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8118447,P202310821,08/18/2020 05:46:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8116977,P202303146,08/17/2020 07:18:00 PM,Low,NE,PROSTITUTION,1200 E 25TH ST,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"1200 E 25TH ST
BALTIMORE, MD
(39.317124, -76.597474)"
8114358,P202300373,08/17/2020 01:35:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8112756,P202291599,08/16/2020 01:55:00 PM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8114365,P202300343,08/17/2020 01:27:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8114524,P202300461,08/17/2020 02:06:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8105626,P202271665,08/14/2020 10:52:00 AM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
8114379,P202300381,08/17/2020 01:40:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8103987,P202270100,08/14/2020 12:25:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8108786,P202281068,08/15/2020 08:07:00 AM,Low,SD,PROSTITUTION,3800 BLK 4TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"3800 BLK 4TH ST
BALTIMORE, MD
(39.234672, -76.606712)"
8108590,P202280981,08/15/2020 07:52:00 AM,Low,SD,PROSTITUTION,3800 BLK 4TH AV,21226,Fairfield Area,Southern,912,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2506,,"3800 BLK 4TH AV
BALTIMORE, MD
(39.353813, -76.691874)"
8102807,P202262244,08/13/2020 04:11:00 PM,Low,ND,PROSTITUTION,500 E 26TH ST,21218,Better Waverly,Northern,513,14,D5,Midway/Coldstream,Census Tract 908,,"500 E 26TH ST
BALTIMORE, MD
(39.319029, -76.609005)"
8094342,P202241059,08/11/2020 08:54:00 AM,Low,SD,PROSTITUTION,400 BLK E JEFFREY ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 BLK E JEFFREY ST
BALTIMORE, MD
(39.234159, -76.60697)"
8094382,P202241100,08/11/2020 09:05:00 AM,Low,SD,PROSTITUTION,WASHBURN AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"WASHBURN AV
BALTIMORE, MD"
8099320,P202252592,08/12/2020 04:48:00 PM,Low,NE,PROSTITUTION,NORTHWOOD DR/WINSTON AV,21239,New Northwood,Northeastern,413,4,D4,Northwood,Census Tract 2709.01,,"NORTHWOOD DR
BALTIMORE, MD"
8092706,P202233146,08/10/2020 07:03:00 PM,Low,NE,PROSTITUTION,1200 E 25TH ST,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,"1200 E 25TH ST
BALTIMORE, MD
(39.317124, -76.597474)"
8099082,P202252287,08/12/2020 03:22:00 PM,Low,SE,PROSTITUTION,GRACELAND AV/BETHLEHEM AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GRACELAND AV
BALTIMORE, MD"
8093499,P202240075,08/11/2020 12:19:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8094138,P202240880,08/11/2020 07:47:00 AM,Low,SD,PROSTITUTION,3800 4TH AV,21226,Fairfield Area,Southern,912,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2506,,"3800 4TH AV
BALTIMORE, MD
(39.229751, -76.568969)"
8096214,P202243065,08/11/2020 06:41:00 PM,Low,SD,PROSTITUTION,WASHBURN AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"WASHBURN AV
BALTIMORE, MD"
8095376,P202242176,08/11/2020 01:58:00 PM,Low,SD,PROSTITUTION,WASHBURN AV/0TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"WASHBURN AV
BALTIMORE, MD"
8095456,P202242166,08/11/2020 01:58:00 PM,Low,SD,PROSTITUTION,3800 BLK 4TH AV,21226,Fairfield Area,Southern,912,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2506,,"3800 BLK 4TH AV
BALTIMORE, MD
(39.353813, -76.691874)"
8095068,P202241969,08/11/2020 12:56:00 PM,Medium,SE,PROSTITUTION,GERMAN HILL RD/DUNDALK AV,21224,Graceland Park,Southeastern,243,1,D6,Southeastern,Census Tract 2606.05,,"GERMAN HILL RD
BALTIMORE, MD"
8094079,P202240750,08/11/2020 06:11:00 AM,Low,SW,PROSTITUTION,WASHINGTON BL/HOLLINS FERRY RD,21230,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2503.03,,"WASHINGTON BL
BALTIMORE, MD"
8095765,P202242660,08/11/2020 04:34:00 PM,Low,SD,PROSTITUTION,0TH ST/WASHBURN AV,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"0TH ST
BALTIMORE, MD"
8094379,P202241104,08/11/2020 09:05:00 AM,Low,SD,PROSTITUTION,3800 BLK 4TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"3800 BLK 4TH ST
BALTIMORE, MD
(39.234672, -76.606712)"
8091252,P202231630,08/10/2020 10:02:00 AM,Low,SD,PROSTITUTION,1500 MCHENRY ST,21223,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"1500 MCHENRY ST
BALTIMORE, MD
(39.284442, -76.640724)"
8074621,P202190294,08/06/2020 01:19:00 AM,Low,ND,PROSTITUTION,E 0RD ST/N CALVERT ST,21218,Barclay,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1204,,"E N 0RD ST
BALTIMORE, MD"
8078348,P202200541,08/07/2020 02:08:00 AM,Low,ED,PROSTITUTION,600 BLK ST ANNS AV,21218,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,,"600 BLK ST ANNS AV
BALTIMORE, MD
(39.318194, -76.606664)"
8076379,P202192889,08/06/2020 04:18:00 PM,Low,NW,PROSTITUTION,4100 PENHURST AV,21215,West Arlington,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,,"4100 PENHURST AV
BALTIMORE, MD
(39.338667, -76.687158)"
8072757,P202182416,08/05/2020 03:18:00 PM,Low,SD,PROSTITUTION,3800 BLK 4TH ST,21225,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"3800 BLK 4TH ST
BALTIMORE, MD
(39.234672, -76.606712)"
8077631,P202194307,08/06/2020 11:20:00 PM,Low,SE,PROSTITUTION,500 S CENTRAL AVE,21202,Inner Harbor,Southeastern,211,1,D7,Fells Point,Census Tract 203,,"500 S CENTRAL AVE
BALTIMORE, MD
(39.284874, -76.59915)"
8084486,P202212457,08/08/2020 02:47:00 PM,Low,NW,PROSTITUTION,FERNHILL AV/GARRISON BL,21215,Dolfield,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1510,,"FERNHILL AV
BL BALTIMORE, MD"
